 #   z           x_e           tau
34.44  6.140167E-05  6.968315E-02
34.45  6.117606E-05  6.968316E-02
34.46  6.095127E-05  6.968317E-02
34.47  6.072730E-05  6.968319E-02
34.48  6.050415E-05  6.968320E-02
34.49  6.028180E-05  6.968321E-02
34.50  6.006026E-05  6.968322E-02
34.51  5.983953E-05  6.968324E-02
34.52  5.961960E-05  6.968325E-02
34.53  5.940047E-05  6.968326E-02
34.54  5.918214E-05  6.968328E-02
34.55  5.896460E-05  6.968329E-02
34.56  5.874785E-05  6.968330E-02
34.57  5.853189E-05  6.968331E-02
34.58  5.831671E-05  6.968333E-02
34.59  5.810232E-05  6.968334E-02
34.60  5.788870E-05  6.968335E-02
34.61  5.767587E-05  6.968336E-02
34.62  5.746381E-05  6.968338E-02
34.63  5.725251E-05  6.968339E-02
34.64  5.704199E-05  6.968340E-02
34.65  5.683224E-05  6.968341E-02
34.66  5.662324E-05  6.968342E-02
34.67  5.641501E-05  6.968344E-02
34.68  5.620753E-05  6.968345E-02
34.69  5.600081E-05  6.968346E-02
34.70  5.579484E-05  6.968347E-02
34.71  5.558963E-05  6.968348E-02
34.72  5.538515E-05  6.968350E-02
34.73  5.518142E-05  6.968351E-02
34.74  5.497844E-05  6.968352E-02
34.75  5.477619E-05  6.968353E-02
34.76  5.457468E-05  6.968354E-02
34.77  5.437390E-05  6.968355E-02
34.78  5.417385E-05  6.968357E-02
34.79  5.397453E-05  6.968358E-02
34.80  5.377594E-05  6.968359E-02
34.81  5.357806E-05  6.968360E-02
34.82  5.338091E-05  6.968361E-02
34.83  5.318448E-05  6.968362E-02
34.84  5.298876E-05  6.968364E-02
34.85  5.279376E-05  6.968365E-02
34.86  5.259946E-05  6.968366E-02
34.87  5.240587E-05  6.968367E-02
34.88  5.221299E-05  6.968368E-02
34.89  5.202081E-05  6.968369E-02
34.90  5.182933E-05  6.968370E-02
34.91  5.163854E-05  6.968371E-02
34.92  5.144845E-05  6.968372E-02
34.93  5.125906E-05  6.968374E-02
34.94  5.107035E-05  6.968375E-02
34.95  5.088233E-05  6.968376E-02
34.96  5.069499E-05  6.968377E-02
34.97  5.050834E-05  6.968378E-02
34.98  5.032237E-05  6.968379E-02
34.99  5.013707E-05  6.968380E-02
35.00  4.995245E-05  6.968381E-02
35.01  4.976851E-05  6.968382E-02
35.02  4.958523E-05  6.968383E-02
35.03  4.940262E-05  6.968384E-02
35.04  4.922068E-05  6.968385E-02
35.05  4.903940E-05  6.968387E-02
35.06  4.885878E-05  6.968388E-02
35.07  4.867881E-05  6.968389E-02
35.08  4.849951E-05  6.968390E-02
35.09  4.832085E-05  6.968391E-02
35.10  4.814285E-05  6.968392E-02
35.11  4.796550E-05  6.968393E-02
35.12  4.778879E-05  6.968394E-02
35.13  4.761273E-05  6.968395E-02
35.14  4.743731E-05  6.968396E-02
35.15  4.726253E-05  6.968397E-02
35.16  4.708839E-05  6.968398E-02
35.17  4.691488E-05  6.968399E-02
35.18  4.674200E-05  6.968400E-02
35.19  4.656975E-05  6.968401E-02
35.20  4.639814E-05  6.968402E-02
35.21  4.622714E-05  6.968403E-02
35.22  4.605678E-05  6.968404E-02
35.23  4.588703E-05  6.968405E-02
35.24  4.571790E-05  6.968406E-02
35.25  4.554939E-05  6.968407E-02
35.26  4.538149E-05  6.968408E-02
35.27  4.521421E-05  6.968409E-02
35.28  4.504753E-05  6.968410E-02
35.29  4.488147E-05  6.968411E-02
35.30  4.471601E-05  6.968412E-02
35.31  4.455115E-05  6.968413E-02
35.32  4.438689E-05  6.968414E-02
35.33  4.422324E-05  6.968415E-02
35.34  4.406018E-05  6.968416E-02
35.35  4.389771E-05  6.968417E-02
35.36  4.373584E-05  6.968417E-02
35.37  4.357456E-05  6.968418E-02
35.38  4.341387E-05  6.968419E-02
35.39  4.325376E-05  6.968420E-02
35.40  4.309424E-05  6.968421E-02
35.41  4.293530E-05  6.968422E-02
35.42  4.277694E-05  6.968423E-02
35.43  4.261916E-05  6.968424E-02
35.44  4.246196E-05  6.968425E-02
35.45  4.230533E-05  6.968426E-02
35.46  4.214927E-05  6.968427E-02
35.47  4.199378E-05  6.968428E-02
35.48  4.183885E-05  6.968429E-02
35.49  4.168450E-05  6.968429E-02
35.50  4.153070E-05  6.968430E-02
35.51  4.137747E-05  6.968431E-02
35.52  4.122480E-05  6.968432E-02
35.53  4.107268E-05  6.968433E-02
35.54  4.092112E-05  6.968434E-02
35.55  4.077012E-05  6.968435E-02
35.56  4.061966E-05  6.968436E-02
35.57  4.046976E-05  6.968437E-02
35.58  4.032040E-05  6.968437E-02
35.59  4.017159E-05  6.968438E-02
35.60  4.002332E-05  6.968439E-02
35.61  3.987559E-05  6.968440E-02
35.62  3.972841E-05  6.968441E-02
35.63  3.958176E-05  6.968442E-02
35.64  3.943564E-05  6.968443E-02
35.65  3.929006E-05  6.968443E-02
35.66  3.914501E-05  6.968444E-02
35.67  3.900050E-05  6.968445E-02
35.68  3.885651E-05  6.968446E-02
35.69  3.871304E-05  6.968447E-02
35.70  3.857010E-05  6.968448E-02
35.71  3.842768E-05  6.968449E-02
35.72  3.828579E-05  6.968449E-02
35.73  3.814441E-05  6.968450E-02
35.74  3.800355E-05  6.968451E-02
35.75  3.786320E-05  6.968452E-02
35.76  3.772336E-05  6.968453E-02
35.77  3.758404E-05  6.968453E-02
35.78  3.744523E-05  6.968454E-02
35.79  3.730692E-05  6.968455E-02
35.80  3.716912E-05  6.968456E-02
35.81  3.703182E-05  6.968457E-02
35.82  3.689503E-05  6.968458E-02
35.83  3.675873E-05  6.968458E-02
35.84  3.662294E-05  6.968459E-02
35.85  3.648764E-05  6.968460E-02
35.86  3.635283E-05  6.968461E-02
35.87  3.621852E-05  6.968461E-02
35.88  3.608470E-05  6.968462E-02
35.89  3.595137E-05  6.968463E-02
35.90  3.581852E-05  6.968464E-02
35.91  3.568616E-05  6.968465E-02
35.92  3.555429E-05  6.968465E-02
35.93  3.542290E-05  6.968466E-02
35.94  3.529198E-05  6.968467E-02
35.95  3.516155E-05  6.968468E-02
35.96  3.503160E-05  6.968468E-02
35.97  3.490212E-05  6.968469E-02
35.98  3.477311E-05  6.968470E-02
35.99  3.464458E-05  6.968471E-02
36.00  3.451651E-05  6.968472E-02
36.01  3.438892E-05  6.968472E-02
36.02  3.426179E-05  6.968473E-02
36.03  3.413512E-05  6.968474E-02
36.04  3.400892E-05  6.968474E-02
36.05  3.388318E-05  6.968475E-02
36.06  3.375791E-05  6.968476E-02
36.07  3.363309E-05  6.968477E-02
36.08  3.350872E-05  6.968477E-02
36.09  3.338482E-05  6.968478E-02
36.10  3.326136E-05  6.968479E-02
36.11  3.313836E-05  6.968480E-02
36.12  3.301581E-05  6.968480E-02
36.13  3.289370E-05  6.968481E-02
36.14  3.277205E-05  6.968482E-02
36.15  3.265084E-05  6.968482E-02
36.16  3.253007E-05  6.968483E-02
36.17  3.240974E-05  6.968484E-02
36.18  3.228986E-05  6.968485E-02
36.19  3.217041E-05  6.968485E-02
36.20  3.205141E-05  6.968486E-02
36.21  3.193283E-05  6.968487E-02
36.22  3.181469E-05  6.968487E-02
36.23  3.169699E-05  6.968488E-02
36.24  3.157971E-05  6.968489E-02
36.25  3.146287E-05  6.968489E-02
36.26  3.134645E-05  6.968490E-02
36.27  3.123046E-05  6.968491E-02
36.28  3.111490E-05  6.968492E-02
36.29  3.099975E-05  6.968492E-02
36.30  3.088503E-05  6.968493E-02
36.31  3.077073E-05  6.968494E-02
36.32  3.065685E-05  6.968494E-02
36.33  3.054338E-05  6.968495E-02
36.34  3.043034E-05  6.968496E-02
36.35  3.031770E-05  6.968496E-02
36.36  3.020548E-05  6.968497E-02
36.37  3.009367E-05  6.968498E-02
36.38  2.998227E-05  6.968498E-02
36.39  2.987127E-05  6.968499E-02
36.40  2.976069E-05  6.968500E-02
36.41  2.965051E-05  6.968500E-02
36.42  2.954073E-05  6.968501E-02
36.43  2.943136E-05  6.968501E-02
36.44  2.932238E-05  6.968502E-02
36.45  2.921381E-05  6.968503E-02
36.46  2.910563E-05  6.968503E-02
36.47  2.899785E-05  6.968504E-02
36.48  2.889047E-05  6.968505E-02
36.49  2.878348E-05  6.968505E-02
36.50  2.867688E-05  6.968506E-02
36.51  2.857067E-05  6.968507E-02
36.52  2.846485E-05  6.968507E-02
36.53  2.835942E-05  6.968508E-02
36.54  2.825438E-05  6.968508E-02
36.55  2.814972E-05  6.968509E-02
36.56  2.804544E-05  6.968510E-02
36.57  2.794155E-05  6.968510E-02
36.58  2.783804E-05  6.968511E-02
36.59  2.773491E-05  6.968511E-02
36.60  2.763215E-05  6.968512E-02
36.61  2.752978E-05  6.968513E-02
36.62  2.742778E-05  6.968513E-02
36.63  2.732615E-05  6.968514E-02
36.64  2.722489E-05  6.968515E-02
36.65  2.712401E-05  6.968515E-02
36.66  2.702350E-05  6.968516E-02
36.67  2.692335E-05  6.968516E-02
36.68  2.682358E-05  6.968517E-02
36.69  2.672417E-05  6.968517E-02
36.70  2.662512E-05  6.968518E-02
36.71  2.652644E-05  6.968519E-02
36.72  2.642812E-05  6.968519E-02
36.73  2.633016E-05  6.968520E-02
36.74  2.623256E-05  6.968520E-02
36.75  2.613532E-05  6.968521E-02
36.76  2.603843E-05  6.968522E-02
36.77  2.594190E-05  6.968522E-02
36.78  2.584573E-05  6.968523E-02
36.79  2.574991E-05  6.968523E-02
36.80  2.565444E-05  6.968524E-02
36.81  2.555932E-05  6.968524E-02
36.82  2.546455E-05  6.968525E-02
36.83  2.537012E-05  6.968525E-02
36.84  2.527605E-05  6.968526E-02
36.85  2.518232E-05  6.968527E-02
36.86  2.508893E-05  6.968527E-02
36.87  2.499589E-05  6.968528E-02
36.88  2.490319E-05  6.968528E-02
36.89  2.481082E-05  6.968529E-02
36.90  2.471880E-05  6.968529E-02
36.91  2.462712E-05  6.968530E-02
36.92  2.453577E-05  6.968530E-02
36.93  2.444476E-05  6.968531E-02
36.94  2.435408E-05  6.968532E-02
36.95  2.426373E-05  6.968532E-02
36.96  2.417372E-05  6.968533E-02
36.97  2.408404E-05  6.968533E-02
36.98  2.399469E-05  6.968534E-02
36.99  2.390566E-05  6.968534E-02
37.00  2.381696E-05  6.968535E-02
37.01  2.372859E-05  6.968535E-02
37.02  2.364054E-05  6.968536E-02
37.03  2.355282E-05  6.968536E-02
37.04  2.346542E-05  6.968537E-02
37.05  2.337834E-05  6.968537E-02
37.06  2.329158E-05  6.968538E-02
37.07  2.320514E-05  6.968538E-02
37.08  2.311901E-05  6.968539E-02
37.09  2.303320E-05  6.968539E-02
37.10  2.294771E-05  6.968540E-02
37.11  2.286253E-05  6.968540E-02
37.12  2.277767E-05  6.968541E-02
37.13  2.269312E-05  6.968541E-02
37.14  2.260888E-05  6.968542E-02
37.15  2.252494E-05  6.968542E-02
37.16  2.244132E-05  6.968543E-02
37.17  2.235800E-05  6.968543E-02
37.18  2.227499E-05  6.968544E-02
37.19  2.219229E-05  6.968544E-02
37.20  2.210989E-05  6.968545E-02
37.21  2.202779E-05  6.968545E-02
37.22  2.194599E-05  6.968546E-02
37.23  2.186450E-05  6.968546E-02
37.24  2.178330E-05  6.968547E-02
37.25  2.170240E-05  6.968547E-02
37.26  2.162180E-05  6.968548E-02
37.27  2.154150E-05  6.968548E-02
37.28  2.146149E-05  6.968549E-02
37.29  2.138178E-05  6.968549E-02
37.30  2.130236E-05  6.968550E-02
37.31  2.122323E-05  6.968550E-02
37.32  2.114439E-05  6.968551E-02
37.33  2.106585E-05  6.968551E-02
37.34  2.098759E-05  6.968552E-02
37.35  2.090962E-05  6.968552E-02
37.36  2.083194E-05  6.968552E-02
37.37  2.075454E-05  6.968553E-02
37.38  2.067742E-05  6.968553E-02
37.39  2.060060E-05  6.968554E-02
37.40  2.052405E-05  6.968554E-02
37.41  2.044778E-05  6.968555E-02
37.42  2.037180E-05  6.968555E-02
37.43  2.029610E-05  6.968556E-02
37.44  2.022067E-05  6.968556E-02
37.45  2.014552E-05  6.968557E-02
37.46  2.007065E-05  6.968557E-02
37.47  1.999605E-05  6.968557E-02
37.48  1.992173E-05  6.968558E-02
37.49  1.984768E-05  6.968558E-02
37.50  1.977391E-05  6.968559E-02
37.51  1.970040E-05  6.968559E-02
37.52  1.962717E-05  6.968560E-02
37.53  1.955421E-05  6.968560E-02
37.54  1.948151E-05  6.968561E-02
37.55  1.940908E-05  6.968561E-02
37.56  1.933692E-05  6.968561E-02
37.57  1.926503E-05  6.968562E-02
37.58  1.919340E-05  6.968562E-02
37.59  1.912203E-05  6.968563E-02
37.60  1.905093E-05  6.968563E-02
37.61  1.898008E-05  6.968564E-02
37.62  1.890950E-05  6.968564E-02
37.63  1.883918E-05  6.968564E-02
37.64  1.876912E-05  6.968565E-02
37.65  1.869932E-05  6.968565E-02
37.66  1.862977E-05  6.968566E-02
37.67  1.856048E-05  6.968566E-02
37.68  1.849144E-05  6.968566E-02
37.69  1.842266E-05  6.968567E-02
37.70  1.835413E-05  6.968567E-02
37.71  1.828586E-05  6.968568E-02
37.72  1.821783E-05  6.968568E-02
37.73  1.815006E-05  6.968568E-02
37.74  1.808254E-05  6.968569E-02
37.75  1.801526E-05  6.968569E-02
37.76  1.794823E-05  6.968570E-02
37.77  1.788145E-05  6.968570E-02
37.78  1.781492E-05  6.968570E-02
37.79  1.774863E-05  6.968571E-02
37.80  1.768259E-05  6.968571E-02
37.81  1.761679E-05  6.968572E-02
37.82  1.755123E-05  6.968572E-02
37.83  1.748591E-05  6.968572E-02
37.84  1.742083E-05  6.968573E-02
37.85  1.735600E-05  6.968573E-02
37.86  1.729140E-05  6.968574E-02
37.87  1.722704E-05  6.968574E-02
37.88  1.716292E-05  6.968574E-02
37.89  1.709903E-05  6.968575E-02
37.90  1.703538E-05  6.968575E-02
37.91  1.697197E-05  6.968576E-02
37.92  1.690879E-05  6.968576E-02
37.93  1.684584E-05  6.968576E-02
37.94  1.678312E-05  6.968577E-02
37.95  1.672064E-05  6.968577E-02
37.96  1.665838E-05  6.968577E-02
37.97  1.659636E-05  6.968578E-02
37.98  1.653456E-05  6.968578E-02
37.99  1.647299E-05  6.968578E-02
38.00  1.641165E-05  6.968579E-02
38.01  1.635054E-05  6.968579E-02
38.02  1.628965E-05  6.968580E-02
38.03  1.622898E-05  6.968580E-02
38.04  1.616854E-05  6.968580E-02
38.05  1.610832E-05  6.968581E-02
38.06  1.604833E-05  6.968581E-02
38.07  1.598855E-05  6.968581E-02
38.08  1.592900E-05  6.968582E-02
38.09  1.586966E-05  6.968582E-02
38.10  1.581055E-05  6.968582E-02
38.11  1.575165E-05  6.968583E-02
38.12  1.569297E-05  6.968583E-02
38.13  1.563450E-05  6.968584E-02
38.14  1.557626E-05  6.968584E-02
38.15  1.551822E-05  6.968584E-02
38.16  1.546040E-05  6.968585E-02
38.17  1.540280E-05  6.968585E-02
38.18  1.534541E-05  6.968585E-02
38.19  1.528822E-05  6.968586E-02
38.20  1.523125E-05  6.968586E-02
38.21  1.517449E-05  6.968586E-02
38.22  1.511794E-05  6.968587E-02
38.23  1.506160E-05  6.968587E-02
38.24  1.500547E-05  6.968587E-02
38.25  1.494954E-05  6.968588E-02
38.26  1.489382E-05  6.968588E-02
38.27  1.483831E-05  6.968588E-02
38.28  1.478300E-05  6.968589E-02
38.29  1.472790E-05  6.968589E-02
38.30  1.467299E-05  6.968589E-02
38.31  1.461830E-05  6.968590E-02
38.32  1.456380E-05  6.968590E-02
38.33  1.450950E-05  6.968590E-02
38.34  1.445541E-05  6.968591E-02
38.35  1.440151E-05  6.968591E-02
38.36  1.434782E-05  6.968591E-02
38.37  1.429432E-05  6.968592E-02
38.38  1.424102E-05  6.968592E-02
38.39  1.418792E-05  6.968592E-02
38.40  1.413501E-05  6.968593E-02
38.41  1.408230E-05  6.968593E-02
38.42  1.402978E-05  6.968593E-02
38.43  1.397746E-05  6.968593E-02
38.44  1.392533E-05  6.968594E-02
38.45  1.387339E-05  6.968594E-02
38.46  1.382164E-05  6.968594E-02
38.47  1.377009E-05  6.968595E-02
38.48  1.371873E-05  6.968595E-02
38.49  1.366755E-05  6.968595E-02
38.50  1.361657E-05  6.968596E-02
38.51  1.356577E-05  6.968596E-02
38.52  1.351516E-05  6.968596E-02
38.53  1.346474E-05  6.968597E-02
38.54  1.341451E-05  6.968597E-02
38.55  1.336446E-05  6.968597E-02
38.56  1.331459E-05  6.968597E-02
38.57  1.326491E-05  6.968598E-02
38.58  1.321542E-05  6.968598E-02
38.59  1.316610E-05  6.968598E-02
38.60  1.311697E-05  6.968599E-02
38.61  1.306802E-05  6.968599E-02
38.62  1.301925E-05  6.968599E-02
38.63  1.297067E-05  6.968600E-02
38.64  1.292226E-05  6.968600E-02
38.65  1.287403E-05  6.968600E-02
38.66  1.282598E-05  6.968600E-02
38.67  1.277810E-05  6.968601E-02
38.68  1.273041E-05  6.968601E-02
38.69  1.268289E-05  6.968601E-02
38.70  1.263554E-05  6.968602E-02
38.71  1.258837E-05  6.968602E-02
38.72  1.254138E-05  6.968602E-02
38.73  1.249456E-05  6.968602E-02
38.74  1.244791E-05  6.968603E-02
38.75  1.240143E-05  6.968603E-02
38.76  1.235513E-05  6.968603E-02
38.77  1.230900E-05  6.968604E-02
38.78  1.226304E-05  6.968604E-02
38.79  1.221724E-05  6.968604E-02
38.80  1.217162E-05  6.968604E-02
38.81  1.212617E-05  6.968605E-02
38.82  1.208088E-05  6.968605E-02
38.83  1.203577E-05  6.968605E-02
38.84  1.199081E-05  6.968605E-02
38.85  1.194603E-05  6.968606E-02
38.86  1.190141E-05  6.968606E-02
38.87  1.185696E-05  6.968606E-02
38.88  1.181267E-05  6.968607E-02
38.89  1.176854E-05  6.968607E-02
38.90  1.172458E-05  6.968607E-02
38.91  1.168078E-05  6.968607E-02
38.92  1.163715E-05  6.968608E-02
38.93  1.159367E-05  6.968608E-02
38.94  1.155036E-05  6.968608E-02
38.95  1.150720E-05  6.968608E-02
38.96  1.146421E-05  6.968609E-02
38.97  1.142137E-05  6.968609E-02
38.98  1.137869E-05  6.968609E-02
38.99  1.133618E-05  6.968609E-02
39.00  1.129381E-05  6.968610E-02
39.01  1.125161E-05  6.968610E-02
39.02  1.120956E-05  6.968610E-02
39.03  1.116767E-05  6.968610E-02
39.04  1.112593E-05  6.968611E-02
39.05  1.108435E-05  6.968611E-02
39.06  1.104292E-05  6.968611E-02
39.07  1.100164E-05  6.968611E-02
39.08  1.096052E-05  6.968612E-02
39.09  1.091955E-05  6.968612E-02
39.10  1.087873E-05  6.968612E-02
39.11  1.083807E-05  6.968612E-02
39.12  1.079755E-05  6.968613E-02
39.13  1.075718E-05  6.968613E-02
39.14  1.071697E-05  6.968613E-02
39.15  1.067690E-05  6.968613E-02
39.16  1.063698E-05  6.968614E-02
39.17  1.059721E-05  6.968614E-02
39.18  1.055758E-05  6.968614E-02
39.19  1.051810E-05  6.968614E-02
39.20  1.047877E-05  6.968615E-02
39.21  1.043959E-05  6.968615E-02
39.22  1.040055E-05  6.968615E-02
39.23  1.036165E-05  6.968615E-02
39.24  1.032290E-05  6.968616E-02
39.25  1.028429E-05  6.968616E-02
39.26  1.024582E-05  6.968616E-02
39.27  1.020750E-05  6.968616E-02
39.28  1.016932E-05  6.968616E-02
39.29  1.013128E-05  6.968617E-02
39.30  1.009338E-05  6.968617E-02
39.31  1.005563E-05  6.968617E-02
39.32  1.001801E-05  6.968617E-02
39.33  9.980532E-06  6.968618E-02
39.34  9.943193E-06  6.968618E-02
39.35  9.905992E-06  6.968618E-02
39.36  9.868929E-06  6.968618E-02
39.37  9.832004E-06  6.968619E-02
39.38  9.795215E-06  6.968619E-02
39.39  9.758563E-06  6.968619E-02
39.40  9.722047E-06  6.968619E-02
39.41  9.685666E-06  6.968619E-02
39.42  9.649420E-06  6.968620E-02
39.43  9.613309E-06  6.968620E-02
39.44  9.577331E-06  6.968620E-02
39.45  9.541487E-06  6.968620E-02
39.46  9.505776E-06  6.968620E-02
39.47  9.470197E-06  6.968621E-02
39.48  9.434750E-06  6.968621E-02
39.49  9.399435E-06  6.968621E-02
39.50  9.364251E-06  6.968621E-02
39.51  9.329197E-06  6.968622E-02
39.52  9.294273E-06  6.968622E-02
39.53  9.259479E-06  6.968622E-02
39.54  9.224814E-06  6.968622E-02
39.55  9.190277E-06  6.968622E-02
39.56  9.155869E-06  6.968623E-02
39.57  9.121588E-06  6.968623E-02
39.58  9.087434E-06  6.968623E-02
39.59  9.053407E-06  6.968623E-02
39.60  9.019507E-06  6.968623E-02
39.61  8.985732E-06  6.968624E-02
39.62  8.952083E-06  6.968624E-02
39.63  8.918558E-06  6.968624E-02
39.64  8.885158E-06  6.968624E-02
39.65  8.851882E-06  6.968624E-02
39.66  8.818729E-06  6.968625E-02
39.67  8.785699E-06  6.968625E-02
39.68  8.752792E-06  6.968625E-02
39.69  8.720007E-06  6.968625E-02
39.70  8.687344E-06  6.968625E-02
39.71  8.654802E-06  6.968626E-02
39.72  8.622381E-06  6.968626E-02
39.73  8.590080E-06  6.968626E-02
39.74  8.557899E-06  6.968626E-02
39.75  8.525838E-06  6.968626E-02
39.76  8.493895E-06  6.968627E-02
39.77  8.462072E-06  6.968627E-02
39.78  8.430366E-06  6.968627E-02
39.79  8.398778E-06  6.968627E-02
39.80  8.367307E-06  6.968627E-02
39.81  8.335954E-06  6.968628E-02
39.82  8.304716E-06  6.968628E-02
39.83  8.273595E-06  6.968628E-02
39.84  8.242589E-06  6.968628E-02
39.85  8.211699E-06  6.968628E-02
39.86  8.180923E-06  6.968629E-02
39.87  8.150262E-06  6.968629E-02
39.88  8.119714E-06  6.968629E-02
39.89  8.089280E-06  6.968629E-02
39.90  8.058959E-06  6.968629E-02
39.91  8.028750E-06  6.968629E-02
39.92  7.998654E-06  6.968630E-02
39.93  7.968669E-06  6.968630E-02
39.94  7.938796E-06  6.968630E-02
39.95  7.909034E-06  6.968630E-02
39.96  7.879383E-06  6.968630E-02
39.97  7.849842E-06  6.968631E-02
39.98  7.820410E-06  6.968631E-02
39.99  7.791088E-06  6.968631E-02
40.00  7.761875E-06  6.968631E-02
